Label,FinalPerformance
resnet152/NBP/layer_107_type_0/Traces/trace_10,454384.0
resnet152/NBP/layer_107_type_0/Traces/trace_15,223936.0
resnet152/NBP/layer_107_type_0/Traces/trace_14,402896.0
resnet152/NBP/layer_107_type_0/Traces/trace_24,1819136.0
resnet152/NBP/layer_107_type_0/Traces/trace_5,8407616.0
resnet152/NBP/layer_107_type_0/Traces/trace_0,472856.0
resnet152/NBP/layer_107_type_0/Traces/trace_39,2412846.545454546
resnet152/NBP/layer_107_type_0/Traces/trace_21,325184.0
resnet152/NBP/layer_107_type_0/Traces/trace_16,4347728.0
resnet152/NBP/layer_107_type_0/Traces/trace_32,1186528.0
resnet152/NBP/layer_107_type_0/Traces/trace_8,332500.0
resnet152/NBP/layer_107_type_0/Traces/trace_27,2376128.0
resnet152/NBP/layer_107_type_0/Traces/trace_37,2303168.0
resnet152/NBP/layer_107_type_0/Traces/trace_19,967736.0
resnet152/NBP/layer_107_type_0/Traces/trace_30,2086714.0
resnet152/NBP/layer_107_type_0/Traces/trace_26,972552.0
resnet152/NBP/layer_107_type_0/Traces/trace_7,610232.0
resnet152/NBP/layer_107_type_0/Traces/trace_3,849856.0
resnet152/NBP/layer_107_type_0/Traces/trace_1,2849056.0
resnet152/NBP/layer_107_type_0/Traces/trace_12,239968.0
resnet152/NBP/layer_107_type_0/Traces/trace_25,470428.0
resnet152/NBP/layer_107_type_0/Traces/trace_6,2421888.0
resnet152/NBP/layer_107_type_0/Traces/trace_36,805168.0
resnet152/NBP/layer_107_type_0/Traces/trace_29,8478288.0
resnet152/NBP/layer_107_type_0/Traces/trace_17,798056.0
resnet152/NBP/layer_107_type_0/Traces/trace_18,940996.0
resnet152/NBP/layer_107_type_0/Traces/trace_9,1080800.0
resnet152/NBP/layer_107_type_0/Traces/trace_11,1021552.0
resnet152/NBP/layer_107_type_0/Traces/trace_31,1069376.0
resnet152/NBP/layer_107_type_0/Traces/trace_33,372280.0
resnet152/NBP/layer_107_type_0/Traces/trace_28,2511712.0
resnet152/NBP/layer_107_type_0/Traces/trace_22,830816.0
resnet152/NBP/layer_107_type_0/Traces/trace_2,5044896.0
resnet152/NBP/layer_107_type_0/Traces/trace_13,778405.0909090909
resnet152/NBP/layer_107_type_0/Traces/trace_23,1609192.0
resnet152/NBP/layer_107_type_0/Traces/trace_38,846944.0
resnet152/NBP/layer_107_type_0/Traces/trace_4,2132200.0
resnet152/NBP/layer_107_type_0/Traces/trace_20,517688.0
resnet152/NBP/layer_107_type_0/Traces/trace_35,6701680.0
resnet152/NBP/layer_7_type_0/Traces/trace_34,411712.0
resnet152/NBP/layer_7_type_0/Traces/trace_10,1678432.0
resnet152/NBP/layer_7_type_0/Traces/trace_15,218064.0
resnet152/NBP/layer_7_type_0/Traces/trace_14,2794960.0
resnet152/NBP/layer_7_type_0/Traces/trace_24,422632.0
resnet152/NBP/layer_7_type_0/Traces/trace_5,121153.28
resnet152/NBP/layer_7_type_0/Traces/trace_0,716184.0
resnet152/NBP/layer_7_type_0/Traces/trace_39,6557824.0
resnet152/NBP/layer_7_type_0/Traces/trace_21,843584.0
resnet152/NBP/layer_7_type_0/Traces/trace_16,361816.0
resnet152/NBP/layer_7_type_0/Traces/trace_32,412496.0
resnet152/NBP/layer_7_type_0/Traces/trace_8,195020.0
resnet152/NBP/layer_7_type_0/Traces/trace_27,424256.0
resnet152/NBP/layer_7_type_0/Traces/trace_37,1022336.0
resnet152/NBP/layer_7_type_0/Traces/trace_19,315616.0
resnet152/NBP/layer_7_type_0/Traces/trace_30,6381312.0
resnet152/NBP/layer_7_type_0/Traces/trace_26,549584.0
resnet152/NBP/layer_7_type_0/Traces/trace_7,11143776.0
resnet152/NBP/layer_7_type_0/Traces/trace_3,1609216.0
resnet152/NBP/layer_7_type_0/Traces/trace_1,112336.0
resnet152/NBP/layer_7_type_0/Traces/trace_12,221536.0
resnet152/NBP/layer_7_type_0/Traces/trace_25,11753728.0
resnet152/NBP/layer_7_type_0/Traces/trace_6,469764.92307692306
resnet152/NBP/layer_7_type_0/Traces/trace_36,751660.0
resnet152/NBP/layer_7_type_0/Traces/trace_29,109172.0
resnet152/NBP/layer_7_type_0/Traces/trace_17,219296.0
resnet152/NBP/layer_7_type_0/Traces/trace_18,6638464.0
resnet152/NBP/layer_7_type_0/Traces/trace_9,837648.0
resnet152/NBP/layer_7_type_0/Traces/trace_11,212072.0
resnet152/NBP/layer_7_type_0/Traces/trace_31,193942.0
resnet152/NBP/layer_7_type_0/Traces/trace_33,621320.0
resnet152/NBP/layer_7_type_0/Traces/trace_28,1564864.0
resnet152/NBP/layer_7_type_0/Traces/trace_22,1687840.0
resnet152/NBP/layer_7_type_0/Traces/trace_2,367696.0
resnet152/NBP/layer_7_type_0/Traces/trace_13,213920.0
resnet152/NBP/layer_7_type_0/Traces/trace_23,117600.0
resnet152/NBP/layer_7_type_0/Traces/trace_38,6361600.0
resnet152/NBP/layer_7_type_0/Traces/trace_4,823200.0
resnet152/NBP/layer_7_type_0/Traces/trace_20,1609216.0
resnet152/NBP/layer_7_type_0/Traces/trace_35,5767104.0
resnet152/NBP/layer_134_type_0/Traces/trace_34,896896.0
resnet152/NBP/layer_134_type_0/Traces/trace_10,288484.0
resnet152/NBP/layer_134_type_0/Traces/trace_15,1651760.0
resnet152/NBP/layer_134_type_0/Traces/trace_14,1184624.0
resnet152/NBP/layer_134_type_0/Traces/trace_24,8280944.0
resnet152/NBP/layer_134_type_0/Traces/trace_5,365240.0
resnet152/NBP/layer_134_type_0/Traces/trace_0,520686.25
resnet152/NBP/layer_134_type_0/Traces/trace_39,383152.0
resnet152/NBP/layer_134_type_0/Traces/trace_21,8203776.0
resnet152/NBP/layer_134_type_0/Traces/trace_16,679280.0
resnet152/NBP/layer_134_type_0/Traces/trace_32,6145504.0
resnet152/NBP/layer_134_type_0/Traces/trace_8,5505248.0
resnet152/NBP/layer_134_type_0/Traces/trace_27,16773008.0
resnet152/NBP/layer_134_type_0/Traces/trace_37,627227.5625
resnet152/NBP/layer_134_type_0/Traces/trace_19,543368.0
resnet152/NBP/layer_134_type_0/Traces/trace_30,4139408.0
resnet152/NBP/layer_134_type_0/Traces/trace_26,1661061.8181818181
resnet152/NBP/layer_134_type_0/Traces/trace_7,288484.0
resnet152/NBP/layer_134_type_0/Traces/trace_3,420780.5
resnet152/NBP/layer_134_type_0/Traces/trace_1,1245888.0
resnet152/NBP/layer_134_type_0/Traces/trace_12,1273456.0
resnet152/NBP/layer_134_type_0/Traces/trace_25,873824.0
resnet152/NBP/layer_134_type_0/Traces/trace_6,1228864.0
resnet152/NBP/layer_134_type_0/Traces/trace_36,391874.0
resnet152/NBP/layer_134_type_0/Traces/trace_29,2825536.0
resnet152/NBP/layer_134_type_0/Traces/trace_17,371042.0
resnet152/NBP/layer_134_type_0/Traces/trace_18,1310788.0
resnet152/NBP/layer_134_type_0/Traces/trace_9,532784.0
resnet152/NBP/layer_134_type_0/Traces/trace_11,4258912.0
resnet152/NBP/layer_134_type_0/Traces/trace_31,829912.3636363636
resnet152/NBP/layer_134_type_0/Traces/trace_33,588056.0
resnet152/NBP/layer_134_type_0/Traces/trace_28,4102924.0
resnet152/NBP/layer_134_type_0/Traces/trace_22,750008.0
resnet152/NBP/layer_134_type_0/Traces/trace_2,1805968.0
resnet152/NBP/layer_134_type_0/Traces/trace_13,411866.0
resnet152/NBP/layer_134_type_0/Traces/trace_23,968674.0
resnet152/NBP/layer_134_type_0/Traces/trace_38,8786736.0
resnet152/NBP/layer_134_type_0/Traces/trace_4,576968.0
resnet152/NBP/layer_134_type_0/Traces/trace_20,3021536.0
resnet152/NBP/layer_134_type_0/Traces/trace_35,2069704.0
resnet152/NBP/layer_129_type_0/Traces/trace_34,410984.0
resnet152/NBP/layer_129_type_0/Traces/trace_10,387884.0
resnet152/NBP/layer_129_type_0/Traces/trace_15,753816.0
resnet152/NBP/layer_129_type_0/Traces/trace_14,1549184.0
resnet152/NBP/layer_129_type_0/Traces/trace_24,5530336.0
resnet152/NBP/layer_129_type_0/Traces/trace_5,468832.0
resnet152/NBP/layer_129_type_0/Traces/trace_0,1441776.0
resnet152/NBP/layer_129_type_0/Traces/trace_39,794192.0
resnet152/NBP/layer_129_type_0/Traces/trace_21,2827104.0
resnet152/NBP/layer_129_type_0/Traces/trace_16,751660.0
resnet152/NBP/layer_129_type_0/Traces/trace_32,796096.0
resnet152/NBP/layer_129_type_0/Traces/trace_8,110992.0
resnet152/NBP/layer_129_type_0/Traces/trace_27,210952.0
resnet152/NBP/layer_129_type_0/Traces/trace_37,758422.0
resnet152/NBP/layer_129_type_0/Traces/trace_19,400624.0
resnet152/NBP/layer_129_type_0/Traces/trace_30,753816.0
resnet152/NBP/layer_129_type_0/Traces/trace_26,205968.0
resnet152/NBP/layer_129_type_0/Traces/trace_7,1588384.0
resnet152/NBP/layer_129_type_0/Traces/trace_3,3276560.0
resnet152/NBP/layer_129_type_0/Traces/trace_1,1409632.0
resnet152/NBP/layer_129_type_0/Traces/trace_12,194040.0
resnet152/NBP/layer_129_type_0/Traces/trace_25,211316.0
resnet152/NBP/layer_129_type_0/Traces/trace_6,405496.0
resnet152/NBP/layer_129_type_0/Traces/trace_36,404348.0
resnet152/NBP/layer_129_type_0/Traces/trace_29,221984.0
resnet152/NBP/layer_129_type_0/Traces/trace_17,780080.0
resnet152/NBP/layer_129_type_0/Traces/trace_18,405608.0
resnet152/NBP/layer_129_type_0/Traces/trace_9,234528.0
resnet152/NBP/layer_129_type_0/Traces/trace_11,3237248.0
resnet152/NBP/layer_129_type_0/Traces/trace_31,211204.0
resnet152/NBP/layer_129_type_0/Traces/trace_33,221312.0
resnet152/NBP/layer_129_type_0/Traces/trace_28,405496.0
resnet152/NBP/layer_129_type_0/Traces/trace_22,851424.0
resnet152/NBP/layer_129_type_0/Traces/trace_2,794024.0
resnet152/NBP/layer_129_type_0/Traces/trace_13,1571416.0
resnet152/NBP/layer_129_type_0/Traces/trace_23,795984.0
resnet152/NBP/layer_129_type_0/Traces/trace_38,230832.0
resnet152/NBP/layer_129_type_0/Traces/trace_4,845376.0
resnet152/NBP/layer_129_type_0/Traces/trace_20,231745.28
resnet152/NBP/layer_129_type_0/Traces/trace_35,214018.0
resnet152/NBP/layer_72_type_0/Traces/trace_34,771456.0
resnet152/NBP/layer_72_type_0/Traces/trace_10,424564.0
resnet152/NBP/layer_72_type_0/Traces/trace_15,552034.0
resnet152/NBP/layer_72_type_0/Traces/trace_14,818496.0
resnet152/NBP/layer_72_type_0/Traces/trace_24,909832.0
resnet152/NBP/layer_72_type_0/Traces/trace_5,792288.0
resnet152/NBP/layer_72_type_0/Traces/trace_0,110992.0
resnet152/NBP/layer_72_type_0/Traces/trace_39,120721.28
resnet152/NBP/layer_72_type_0/Traces/trace_21,400624.0
resnet152/NBP/layer_72_type_0/Traces/trace_16,437248.0
resnet152/NBP/layer_72_type_0/Traces/trace_32,183995.0
resnet152/NBP/layer_72_type_0/Traces/trace_8,1504496.0
resnet152/NBP/layer_72_type_0/Traces/trace_27,133755.52
resnet152/NBP/layer_72_type_0/Traces/trace_37,437248.0
resnet152/NBP/layer_72_type_0/Traces/trace_19,5635392.0
resnet152/NBP/layer_72_type_0/Traces/trace_30,419048.0
resnet152/NBP/layer_72_type_0/Traces/trace_26,809312.0
resnet152/NBP/layer_72_type_0/Traces/trace_7,418824.0
resnet152/NBP/layer_72_type_0/Traces/trace_3,813344.0
resnet152/NBP/layer_72_type_0/Traces/trace_1,5956832.0
resnet152/NBP/layer_72_type_0/Traces/trace_12,205968.0
resnet152/NBP/layer_72_type_0/Traces/trace_25,400624.0
resnet152/NBP/layer_72_type_0/Traces/trace_6,1616496.0
resnet152/NBP/layer_72_type_0/Traces/trace_36,373184.0
resnet152/NBP/layer_72_type_0/Traces/trace_29,3283392.0
resnet152/NBP/layer_72_type_0/Traces/trace_17,205296.0
resnet152/NBP/layer_72_type_0/Traces/trace_18,196588.0
resnet152/NBP/layer_72_type_0/Traces/trace_9,5900384.0
resnet152/NBP/layer_72_type_0/Traces/trace_11,1473920.0
resnet152/NBP/layer_72_type_0/Traces/trace_31,407120.0
resnet152/NBP/layer_72_type_0/Traces/trace_33,1588384.0
resnet152/NBP/layer_72_type_0/Traces/trace_28,205968.0
resnet152/NBP/layer_72_type_0/Traces/trace_22,946288.0
resnet152/NBP/layer_72_type_0/Traces/trace_2,221312.0
resnet152/NBP/layer_72_type_0/Traces/trace_13,809536.0
resnet152/NBP/layer_72_type_0/Traces/trace_23,2883552.0
resnet152/NBP/layer_72_type_0/Traces/trace_38,745388.0
resnet152/NBP/layer_72_type_0/Traces/trace_4,214018.0
resnet152/NBP/layer_72_type_0/Traces/trace_20,409780.0
resnet152/NBP/layer_72_type_0/Traces/trace_35,238912.0
resnet152/NBP/layer_101_type_0/Traces/trace_34,923104.0
resnet152/NBP/layer_101_type_0/Traces/trace_10,2623880.0
resnet152/NBP/layer_101_type_0/Traces/trace_15,325920.0
resnet152/NBP/layer_101_type_0/Traces/trace_14,806176.0
resnet152/NBP/layer_101_type_0/Traces/trace_24,653506.9090909091
resnet152/NBP/layer_101_type_0/Traces/trace_5,1253216.0
resnet152/NBP/layer_101_type_0/Traces/trace_0,2129568.0
resnet152/NBP/layer_101_type_0/Traces/trace_39,419312.0
resnet152/NBP/layer_101_type_0/Traces/trace_21,733040.0
resnet152/NBP/layer_101_type_0/Traces/trace_16,1794688.0
resnet152/NBP/layer_101_type_0/Traces/trace_32,2899232.0
resnet152/NBP/layer_101_type_0/Traces/trace_8,936430.25
resnet152/NBP/layer_101_type_0/Traces/trace_27,6300784.0
resnet152/NBP/layer_101_type_0/Traces/trace_37,1604736.0
resnet152/NBP/layer_101_type_0/Traces/trace_19,8399048.0
resnet152/NBP/layer_101_type_0/Traces/trace_30,628000.0
resnet152/NBP/layer_101_type_0/Traces/trace_26,681656.0
resnet152/NBP/layer_101_type_0/Traces/trace_7,972356.0
resnet152/NBP/layer_101_type_0/Traces/trace_3,1473920.0
resnet152/NBP/layer_101_type_0/Traces/trace_1,5637900.8
resnet152/NBP/layer_101_type_0/Traces/trace_12,4148032.0
resnet152/NBP/layer_101_type_0/Traces/trace_25,461096.0
resnet152/NBP/layer_101_type_0/Traces/trace_6,3384196.0
resnet152/NBP/layer_101_type_0/Traces/trace_36,1057252.0
resnet152/NBP/layer_101_type_0/Traces/trace_29,2093672.0
resnet152/NBP/layer_101_type_0/Traces/trace_17,4335184.0
resnet152/NBP/layer_101_type_0/Traces/trace_18,3182452.0
resnet152/NBP/layer_101_type_0/Traces/trace_9,947576.0
resnet152/NBP/layer_101_type_0/Traces/trace_11,1045562.0
resnet152/NBP/layer_101_type_0/Traces/trace_31,604688.0
resnet152/NBP/layer_101_type_0/Traces/trace_33,843548.0
resnet152/NBP/layer_101_type_0/Traces/trace_28,907424.0
resnet152/NBP/layer_101_type_0/Traces/trace_22,884124.5
resnet152/NBP/layer_101_type_0/Traces/trace_2,561848.0
resnet152/NBP/layer_101_type_0/Traces/trace_13,634528.0
resnet152/NBP/layer_101_type_0/Traces/trace_23,1546366.0
resnet152/NBP/layer_101_type_0/Traces/trace_38,6347104.0
resnet152/NBP/layer_101_type_0/Traces/trace_4,510818.0
resnet152/NBP/layer_101_type_0/Traces/trace_20,5568752.0
resnet152/NBP/layer_101_type_0/Traces/trace_35,3727104.0
resnet152/NBP/layer_122_type_0/Traces/trace_34,3188992.0
resnet152/NBP/layer_122_type_0/Traces/trace_10,901826.0
resnet152/NBP/layer_122_type_0/Traces/trace_15,420780.5
resnet152/NBP/layer_122_type_0/Traces/trace_14,316952.0
resnet152/NBP/layer_122_type_0/Traces/trace_24,853264.0
resnet152/NBP/layer_122_type_0/Traces/trace_5,900928.0
resnet152/NBP/layer_122_type_0/Traces/trace_0,681520.0
resnet152/NBP/layer_122_type_0/Traces/trace_39,255656.0
resnet152/NBP/layer_122_type_0/Traces/trace_21,294224.0
resnet152/NBP/layer_122_type_0/Traces/trace_16,5632256.0
resnet152/NBP/layer_122_type_0/Traces/trace_32,443548.0
resnet152/NBP/layer_122_type_0/Traces/trace_8,1657120.0
resnet152/NBP/layer_122_type_0/Traces/trace_27,214865.0
resnet152/NBP/layer_122_type_0/Traces/trace_37,16626624.0
resnet152/NBP/layer_122_type_0/Traces/trace_19,1660634.1818181819
resnet152/NBP/layer_122_type_0/Traces/trace_30,5764752.0
resnet152/NBP/layer_122_type_0/Traces/trace_26,539704.0
resnet152/NBP/layer_122_type_0/Traces/trace_7,471794.0
resnet152/NBP/layer_122_type_0/Traces/trace_3,1228864.0
resnet152/NBP/layer_122_type_0/Traces/trace_1,1273456.0
resnet152/NBP/layer_122_type_0/Traces/trace_12,437248.0
resnet152/NBP/layer_122_type_0/Traces/trace_25,312508.0
resnet152/NBP/layer_122_type_0/Traces/trace_6,524416.0
resnet152/NBP/layer_122_type_0/Traces/trace_36,575232.0
resnet152/NBP/layer_122_type_0/Traces/trace_29,389648.0
resnet152/NBP/layer_122_type_0/Traces/trace_17,6259024.0
resnet152/NBP/layer_122_type_0/Traces/trace_18,1025144.0
resnet152/NBP/layer_122_type_0/Traces/trace_9,707249.2307692308
resnet152/NBP/layer_122_type_0/Traces/trace_11,1729330.909090909
resnet152/NBP/layer_122_type_0/Traces/trace_31,980960.0
resnet152/NBP/layer_122_type_0/Traces/trace_33,2129792.0
resnet152/NBP/layer_122_type_0/Traces/trace_28,2141104.0
resnet152/NBP/layer_122_type_0/Traces/trace_22,278531.83999999997
resnet152/NBP/layer_122_type_0/Traces/trace_2,1252768.0
resnet152/NBP/layer_122_type_0/Traces/trace_13,865760.0
resnet152/NBP/layer_122_type_0/Traces/trace_23,340816.0
resnet152/NBP/layer_122_type_0/Traces/trace_38,2168992.0
resnet152/NBP/layer_122_type_0/Traces/trace_4,1675016.0
resnet152/NBP/layer_122_type_0/Traces/trace_20,717752.0
resnet152/NBP/layer_122_type_0/Traces/trace_35,745878.0
resnet152/NBP/layer_94_type_0/Traces/trace_34,210784.0
resnet152/NBP/layer_94_type_0/Traces/trace_10,205968.0
resnet152/NBP/layer_94_type_0/Traces/trace_15,411936.0
resnet152/NBP/layer_94_type_0/Traces/trace_14,409472.0
resnet152/NBP/layer_94_type_0/Traces/trace_24,1611232.0
resnet152/NBP/layer_94_type_0/Traces/trace_5,130480.0
resnet152/NBP/layer_94_type_0/Traces/trace_0,203000.0
resnet152/NBP/layer_94_type_0/Traces/trace_39,822976.0
resnet152/NBP/layer_94_type_0/Traces/trace_21,627256.0
resnet152/NBP/layer_94_type_0/Traces/trace_16,152376.0
resnet152/NBP/layer_94_type_0/Traces/trace_32,152348.0
resnet152/NBP/layer_94_type_0/Traces/trace_8,914144.0
resnet152/NBP/layer_94_type_0/Traces/trace_27,457072.0
resnet152/NBP/layer_94_type_0/Traces/trace_37,109648.0
resnet152/NBP/layer_94_type_0/Traces/trace_19,1541344.0
resnet152/NBP/layer_94_type_0/Traces/trace_30,3081120.0
resnet152/NBP/layer_94_type_0/Traces/trace_26,461664.0
resnet152/NBP/layer_94_type_0/Traces/trace_7,399056.0
resnet152/NBP/layer_94_type_0/Traces/trace_3,117376.0
resnet152/NBP/layer_94_type_0/Traces/trace_1,3281824.0
resnet152/NBP/layer_94_type_0/Traces/trace_12,702072.0
resnet152/NBP/layer_94_type_0/Traces/trace_25,709912.0
resnet152/NBP/layer_94_type_0/Traces/trace_6,456680.0
resnet152/NBP/layer_94_type_0/Traces/trace_36,218400.0
resnet152/NBP/layer_94_type_0/Traces/trace_29,425712.0
resnet152/NBP/layer_94_type_0/Traces/trace_17,130424.0
resnet152/NBP/layer_94_type_0/Traces/trace_18,3005856.0
resnet152/NBP/layer_94_type_0/Traces/trace_9,312336.0
resnet152/NBP/layer_94_type_0/Traces/trace_11,2827104.0
resnet152/NBP/layer_94_type_0/Traces/trace_31,266860.9230769231
resnet152/NBP/layer_94_type_0/Traces/trace_33,3005856.0
resnet152/NBP/layer_94_type_0/Traces/trace_28,249728.0
resnet152/NBP/layer_94_type_0/Traces/trace_22,1625568.0
resnet152/NBP/layer_94_type_0/Traces/trace_2,857696.0
resnet152/NBP/layer_94_type_0/Traces/trace_13,930146.0
resnet152/NBP/layer_94_type_0/Traces/trace_23,456680.0
resnet152/NBP/layer_94_type_0/Traces/trace_38,555576.0
resnet152/NBP/layer_94_type_0/Traces/trace_4,411488.0
resnet152/NBP/layer_94_type_0/Traces/trace_20,756952.0
resnet152/NBP/layer_94_type_0/Traces/trace_35,880964.0
resnet152/NBP/layer_150_type_0/Traces/trace_34,346192.0
resnet152/NBP/layer_150_type_0/Traces/trace_10,1209166.909090909
resnet152/NBP/layer_150_type_0/Traces/trace_15,5612656.0
resnet152/NBP/layer_150_type_0/Traces/trace_14,370636.0
resnet152/NBP/layer_150_type_0/Traces/trace_24,756560.0
resnet152/NBP/layer_150_type_0/Traces/trace_5,4136272.0
resnet152/NBP/layer_150_type_0/Traces/trace_0,375032.0
resnet152/NBP/layer_150_type_0/Traces/trace_39,2106608.0
resnet152/NBP/layer_150_type_0/Traces/trace_21,605776.0
resnet152/NBP/layer_150_type_0/Traces/trace_16,583687.0
resnet152/NBP/layer_150_type_0/Traces/trace_32,4387572.0
resnet152/NBP/layer_150_type_0/Traces/trace_8,5600896.0
resnet152/NBP/layer_150_type_0/Traces/trace_27,442172.5
resnet152/NBP/layer_150_type_0/Traces/trace_37,632330.1818181818
resnet152/NBP/layer_150_type_0/Traces/trace_19,2194864.0
resnet152/NBP/layer_150_type_0/Traces/trace_30,1193248.0
resnet152/NBP/layer_150_type_0/Traces/trace_26,939688.0
resnet152/NBP/layer_150_type_0/Traces/trace_7,857120.0
resnet152/NBP/layer_150_type_0/Traces/trace_3,606470.0
resnet152/NBP/layer_150_type_0/Traces/trace_1,1482622.4000000001
resnet152/NBP/layer_150_type_0/Traces/trace_12,3286276.0
resnet152/NBP/layer_150_type_0/Traces/trace_25,5685568.0
resnet152/NBP/layer_150_type_0/Traces/trace_6,1636664.0
resnet152/NBP/layer_150_type_0/Traces/trace_36,1238512.0
resnet152/NBP/layer_150_type_0/Traces/trace_29,640402.9090909092
resnet152/NBP/layer_150_type_0/Traces/trace_17,6589336.0
resnet152/NBP/layer_150_type_0/Traces/trace_18,493312.0
resnet152/NBP/layer_150_type_0/Traces/trace_9,562100.0
resnet152/NBP/layer_150_type_0/Traces/trace_11,442172.5
resnet152/NBP/layer_150_type_0/Traces/trace_31,2752624.0
resnet152/NBP/layer_150_type_0/Traces/trace_33,1139356.0
resnet152/NBP/layer_150_type_0/Traces/trace_28,2097053.0
resnet152/NBP/layer_150_type_0/Traces/trace_22,391874.0
resnet152/NBP/layer_150_type_0/Traces/trace_2,701624.0
resnet152/NBP/layer_150_type_0/Traces/trace_13,798806.0
resnet152/NBP/layer_150_type_0/Traces/trace_23,1002556.0
resnet152/NBP/layer_150_type_0/Traces/trace_38,419590.0
resnet152/NBP/layer_150_type_0/Traces/trace_4,610232.0
resnet152/NBP/layer_150_type_0/Traces/trace_20,1240864.0
resnet152/NBP/layer_150_type_0/Traces/trace_35,1198072.0
resnet152/NBP/layer_110_type_0/Traces/trace_34,3082272.0
resnet152/NBP/layer_110_type_0/Traces/trace_10,1245040.0
resnet152/NBP/layer_110_type_0/Traces/trace_15,692272.0
resnet152/NBP/layer_110_type_0/Traces/trace_14,958528.0
resnet152/NBP/layer_110_type_0/Traces/trace_24,2173864.0
resnet152/NBP/layer_110_type_0/Traces/trace_5,320528.0
resnet152/NBP/layer_110_type_0/Traces/trace_0,608752.0
resnet152/NBP/layer_110_type_0/Traces/trace_39,4777856.0
resnet152/NBP/layer_110_type_0/Traces/trace_21,2400384.0
resnet152/NBP/layer_110_type_0/Traces/trace_16,1236704.0
resnet152/NBP/layer_110_type_0/Traces/trace_32,830042.1818181818
resnet152/NBP/layer_110_type_0/Traces/trace_8,322616.0
resnet152/NBP/layer_110_type_0/Traces/trace_27,320528.0
resnet152/NBP/layer_110_type_0/Traces/trace_37,437024.0
resnet152/NBP/layer_110_type_0/Traces/trace_19,327136.0
resnet152/NBP/layer_110_type_0/Traces/trace_30,238552.0
resnet152/NBP/layer_110_type_0/Traces/trace_26,6353216.0
resnet152/NBP/layer_110_type_0/Traces/trace_7,2410304.0
resnet152/NBP/layer_110_type_0/Traces/trace_3,2354464.0
resnet152/NBP/layer_110_type_0/Traces/trace_1,549584.0
resnet152/NBP/layer_110_type_0/Traces/trace_12,701486.0
resnet152/NBP/layer_110_type_0/Traces/trace_25,613732.0
resnet152/NBP/layer_110_type_0/Traces/trace_6,1141168.0
resnet152/NBP/layer_110_type_0/Traces/trace_36,2091712.0
resnet152/NBP/layer_110_type_0/Traces/trace_29,1349344.0
resnet152/NBP/layer_110_type_0/Traces/trace_17,409304.0
resnet152/NBP/layer_110_type_0/Traces/trace_18,1794688.0
resnet152/NBP/layer_110_type_0/Traces/trace_9,1678096.0
resnet152/NBP/layer_110_type_0/Traces/trace_11,1097992.0
resnet152/NBP/layer_110_type_0/Traces/trace_31,1114960.0
resnet152/NBP/layer_110_type_0/Traces/trace_33,651784.0
resnet152/NBP/layer_110_type_0/Traces/trace_28,282688.0
resnet152/NBP/layer_110_type_0/Traces/trace_22,1637776.0
resnet152/NBP/layer_110_type_0/Traces/trace_2,2719940.0
resnet152/NBP/layer_110_type_0/Traces/trace_13,442172.5
resnet152/NBP/layer_110_type_0/Traces/trace_23,16488192.0
resnet152/NBP/layer_110_type_0/Traces/trace_38,500080.0
resnet152/NBP/layer_110_type_0/Traces/trace_4,706176.0
resnet152/NBP/layer_110_type_0/Traces/trace_20,221196.5
resnet152/NBP/layer_110_type_0/Traces/trace_35,2349824.0
resnet152/NBP/layer_48_type_0/Traces/trace_34,609336.0
resnet152/NBP/layer_48_type_0/Traces/trace_10,549192.0
resnet152/NBP/layer_48_type_0/Traces/trace_15,3096800.0
resnet152/NBP/layer_48_type_0/Traces/trace_14,521528.0
resnet152/NBP/layer_48_type_0/Traces/trace_24,237424.0
resnet152/NBP/layer_48_type_0/Traces/trace_5,107016.0
resnet152/NBP/layer_48_type_0/Traces/trace_0,204904.0
resnet152/NBP/layer_48_type_0/Traces/trace_39,211316.0
resnet152/NBP/layer_48_type_0/Traces/trace_21,841792.0
resnet152/NBP/layer_48_type_0/Traces/trace_16,205688.0
resnet152/NBP/layer_48_type_0/Traces/trace_32,381612.0
resnet152/NBP/layer_48_type_0/Traces/trace_8,2971948.0
resnet152/NBP/layer_48_type_0/Traces/trace_27,22024128.0
resnet152/NBP/layer_48_type_0/Traces/trace_37,402388.0
resnet152/NBP/layer_48_type_0/Traces/trace_19,212072.0
resnet152/NBP/layer_48_type_0/Traces/trace_30,228928.0
resnet152/NBP/layer_48_type_0/Traces/trace_26,1640128.0
resnet152/NBP/layer_48_type_0/Traces/trace_7,405496.0
resnet152/NBP/layer_48_type_0/Traces/trace_3,203700.0
resnet152/NBP/layer_48_type_0/Traces/trace_1,361718.0
resnet152/NBP/layer_48_type_0/Traces/trace_12,1643152.0
resnet152/NBP/layer_48_type_0/Traces/trace_25,214788.0
resnet152/NBP/layer_48_type_0/Traces/trace_6,416346.0
resnet152/NBP/layer_48_type_0/Traces/trace_36,205800.0
resnet152/NBP/layer_48_type_0/Traces/trace_29,231168.0
resnet152/NBP/layer_48_type_0/Traces/trace_17,120254.40000000001
resnet152/NBP/layer_48_type_0/Traces/trace_18,313628.0
resnet152/NBP/layer_48_type_0/Traces/trace_9,798112.0
resnet152/NBP/layer_48_type_0/Traces/trace_11,187180.0
resnet152/NBP/layer_48_type_0/Traces/trace_31,381612.0
resnet152/NBP/layer_48_type_0/Traces/trace_33,5586784.0
