Label,FinalPerformance
resnet152/PUM/layer_116_type_0/Traces/trace_31,101520425.0
resnet152/PUM/layer_116_type_0/Traces/trace_33,38825934.0
resnet152/PUM/layer_116_type_0/Traces/trace_28,77444576.0
resnet152/PUM/layer_116_type_0/Traces/trace_22,45287676.0
resnet152/PUM/layer_116_type_0/Traces/trace_2,356172680.0
resnet152/PUM/layer_116_type_0/Traces/trace_13,88738692.0
resnet152/PUM/layer_116_type_0/Traces/trace_23,33985710.0
resnet152/PUM/layer_116_type_0/Traces/trace_38,270063724.0
resnet152/PUM/layer_116_type_0/Traces/trace_4,88734282.0
resnet152/PUM/layer_116_type_0/Traces/trace_20,268134912.0
resnet152/PUM/layer_116_type_0/Traces/trace_35,37972746.0
resnet152/PUM/layer_93_type_0/Traces/trace_34,1215343766.0
resnet152/PUM/layer_93_type_0/Traces/trace_10,157853696.0
resnet152/PUM/layer_93_type_0/Traces/trace_15,12400439.0
resnet152/PUM/layer_93_type_0/Traces/trace_14,22182804.0
resnet152/PUM/layer_93_type_0/Traces/trace_24,77639814.0
resnet152/PUM/layer_93_type_0/Traces/trace_5,37982203.0
resnet152/PUM/layer_93_type_0/Traces/trace_0,78490356.0
resnet152/PUM/layer_93_type_0/Traces/trace_39,19417328.0
resnet152/PUM/layer_93_type_0/Traces/trace_21,43382766.0
resnet152/PUM/layer_93_type_0/Traces/trace_16,90441008.0
resnet152/PUM/layer_93_type_0/Traces/trace_32,45228960.0
resnet152/PUM/layer_93_type_0/Traces/trace_8,25630808.0
resnet152/PUM/layer_93_type_0/Traces/trace_27,90435408.0
resnet152/PUM/layer_93_type_0/Traces/trace_37,11216576.0
resnet152/PUM/layer_93_type_0/Traces/trace_19,90556312.0
resnet152/PUM/layer_93_type_0/Traces/trace_30,43383914.0
resnet152/PUM/layer_93_type_0/Traces/trace_26,43383669.0
resnet152/PUM/layer_93_type_0/Traces/trace_7,157853696.0
resnet152/PUM/layer_93_type_0/Traces/trace_3,313983180.0
resnet152/PUM/layer_93_type_0/Traces/trace_1,89709480.0
resnet152/PUM/layer_93_type_0/Traces/trace_12,75937750.0
resnet152/PUM/layer_93_type_0/Traces/trace_25,90443472.0
resnet152/PUM/layer_93_type_0/Traces/trace_6,607320798.0
resnet152/PUM/layer_93_type_0/Traces/trace_36,90559672.0
resnet152/PUM/layer_93_type_0/Traces/trace_29,86767093.0
resnet152/PUM/layer_93_type_0/Traces/trace_17,21695597.0
resnet152/PUM/layer_93_type_0/Traces/trace_18,77632758.0
resnet152/PUM/layer_93_type_0/Traces/trace_9,51747104.0
resnet152/PUM/layer_93_type_0/Traces/trace_11,179402832.0
resnet152/PUM/layer_93_type_0/Traces/trace_31,45221344.0
resnet152/PUM/layer_93_type_0/Traces/trace_33,43402884.0
resnet152/PUM/layer_93_type_0/Traces/trace_28,156990120.0
resnet152/PUM/layer_93_type_0/Traces/trace_22,45229464.0
resnet152/PUM/layer_93_type_0/Traces/trace_2,22433152.0
resnet152/PUM/layer_93_type_0/Traces/trace_13,90189456.0
resnet152/PUM/layer_93_type_0/Traces/trace_23,25912660.0
resnet152/PUM/layer_93_type_0/Traces/trace_38,179418960.0
resnet152/PUM/layer_93_type_0/Traces/trace_4,303738358.0
resnet152/PUM/layer_93_type_0/Traces/trace_20,22425956.0
resnet152/PUM/layer_93_type_0/Traces/trace_35,155265516.0
resnet152/PUM/layer_153_type_0/Traces/trace_34,22650950.0
resnet152/PUM/layer_153_type_0/Traces/trace_10,67889360.0
resnet152/PUM/layer_153_type_0/Traces/trace_15,90561912.0
resnet152/PUM/layer_153_type_0/Traces/trace_14,45286668.0
resnet152/PUM/layer_153_type_0/Traces/trace_24,44531399.0
resnet152/PUM/layer_153_type_0/Traces/trace_5,938362145.0
resnet152/PUM/layer_153_type_0/Traces/trace_0,59081862.0
resnet152/PUM/layer_153_type_0/Traces/trace_39,90192200.0
resnet152/PUM/layer_153_type_0/Traces/trace_21,234592001.0
resnet152/PUM/layer_153_type_0/Traces/trace_16,134074115.0
resnet152/PUM/layer_153_type_0/Traces/trace_32,236330906.0
resnet152/PUM/layer_153_type_0/Traces/trace_8,469207641.0
resnet152/PUM/layer_153_type_0/Traces/trace_27,135522148.0
resnet152/PUM/layer_153_type_0/Traces/trace_37,90187720.0
resnet152/PUM/layer_153_type_0/Traces/trace_19,67884720.0
resnet152/PUM/layer_153_type_0/Traces/trace_30,59301326.0
resnet152/PUM/layer_153_type_0/Traces/trace_26,474326468.0
resnet152/PUM/layer_153_type_0/Traces/trace_7,135522668.0
resnet152/PUM/layer_153_type_0/Traces/trace_3,45286668.0
resnet152/PUM/layer_153_type_0/Traces/trace_1,25381973.0
resnet152/PUM/layer_153_type_0/Traces/trace_12,101767394.0
resnet152/PUM/layer_153_type_0/Traces/trace_25,90561912.0
resnet152/PUM/layer_153_type_0/Traces/trace_6,135036622.0
resnet152/PUM/layer_153_type_0/Traces/trace_36,59085726.0
resnet152/PUM/layer_153_type_0/Traces/trace_29,135768840.0
resnet152/PUM/layer_153_type_0/Traces/trace_17,67764476.0
resnet152/PUM/layer_153_type_0/Traces/trace_18,474351332.0
resnet152/PUM/layer_153_type_0/Traces/trace_9,75948579.0
resnet152/PUM/layer_153_type_0/Traces/trace_11,945223034.0
resnet152/PUM/layer_153_type_0/Traces/trace_31,88737922.0
resnet152/PUM/layer_153_type_0/Traces/trace_33,135521652.0
resnet152/PUM/layer_153_type_0/Traces/trace_28,135765712.0
resnet152/PUM/layer_153_type_0/Traces/trace_22,33883300.0
resnet152/PUM/layer_153_type_0/Traces/trace_2,25381973.0
resnet152/PUM/layer_153_type_0/Traces/trace_13,178317670.0
resnet152/PUM/layer_153_type_0/Traces/trace_23,33885572.0
resnet152/PUM/layer_153_type_0/Traces/trace_38,33945764.0
resnet152/PUM/layer_153_type_0/Traces/trace_4,43392699.0
resnet152/PUM/layer_153_type_0/Traces/trace_20,44852724.0
resnet152/PUM/layer_153_type_0/Traces/trace_35,945206724.0
resnet152/PUM/layer_10_type_0/Traces/trace_34,177442384.0
resnet152/PUM/layer_10_type_0/Traces/trace_10,25844768.0
resnet152/PUM/layer_10_type_0/Traces/trace_15,25899816.0
resnet152/PUM/layer_10_type_0/Traces/trace_14,43404424.0
resnet152/PUM/layer_10_type_0/Traces/trace_24,717647392.0
resnet152/PUM/layer_10_type_0/Traces/trace_5,88723152.0
resnet152/PUM/layer_10_type_0/Traces/trace_0,717594080.0
resnet152/PUM/layer_10_type_0/Traces/trace_39,12401880.0
resnet152/PUM/layer_10_type_0/Traces/trace_21,22611932.0
resnet152/PUM/layer_10_type_0/Traces/trace_16,12677720.0
resnet152/PUM/layer_10_type_0/Traces/trace_32,177488080.0
resnet152/PUM/layer_10_type_0/Traces/trace_8,1214641596.0
resnet152/PUM/layer_10_type_0/Traces/trace_27,2430687532.0
resnet152/PUM/layer_10_type_0/Traces/trace_37,25630656.0
resnet152/PUM/layer_10_type_0/Traces/trace_19,22560440.0
resnet152/PUM/layer_10_type_0/Traces/trace_30,10854536.0
resnet152/PUM/layer_10_type_0/Traces/trace_26,180367600.0
resnet152/PUM/layer_10_type_0/Traces/trace_7,88744040.0
resnet152/PUM/layer_10_type_0/Traces/trace_3,179398520.0
resnet152/PUM/layer_10_type_0/Traces/trace_1,25841888.0
resnet152/PUM/layer_10_type_0/Traces/trace_12,310546614.0
resnet152/PUM/layer_10_type_0/Traces/trace_25,45233496.0
resnet152/PUM/layer_10_type_0/Traces/trace_6,51539520.0
resnet152/PUM/layer_10_type_0/Traces/trace_36,89710544.0
resnet152/PUM/layer_10_type_0/Traces/trace_29,51681216.0
resnet152/PUM/layer_10_type_0/Traces/trace_17,179421088.0
resnet152/PUM/layer_10_type_0/Traces/trace_18,51675136.0
resnet152/PUM/layer_10_type_0/Traces/trace_9,22428196.0
resnet152/PUM/layer_10_type_0/Traces/trace_11,51681216.0
resnet152/PUM/layer_10_type_0/Traces/trace_31,22553832.0
resnet152/PUM/layer_10_type_0/Traces/trace_33,22426824.0
resnet152/PUM/layer_10_type_0/Traces/trace_28,43399104.0
resnet152/PUM/layer_10_type_0/Traces/trace_22,155279628.0
resnet152/PUM/layer_10_type_0/Traces/trace_2,45107664.0
resnet152/PUM/layer_10_type_0/Traces/trace_13,709732128.0
resnet152/PUM/layer_10_type_0/Traces/trace_23,90199200.0
resnet152/PUM/layer_10_type_0/Traces/trace_38,49602416.0
resnet152/PUM/layer_10_type_0/Traces/trace_4,627954796.0
resnet152/PUM/layer_10_type_0/Traces/trace_20,75981752.0
resnet152/PUM/layer_10_type_0/Traces/trace_35,11286828.0
resnet152/PUM/layer_120_type_0/Traces/trace_34,90438096.0
resnet152/PUM/layer_120_type_0/Traces/trace_10,607472502.0
resnet152/PUM/layer_120_type_0/Traces/trace_15,77659708.0
resnet152/PUM/layer_120_type_0/Traces/trace_14,358778000.0
resnet152/PUM/layer_120_type_0/Traces/trace_24,303837387.0
resnet152/PUM/layer_120_type_0/Traces/trace_5,86767093.0
resnet152/PUM/layer_120_type_0/Traces/trace_0,43390893.0
resnet152/PUM/layer_120_type_0/Traces/trace_39,22428196.0
resnet152/PUM/layer_120_type_0/Traces/trace_21,89696404.0
resnet152/PUM/layer_120_type_0/Traces/trace_16,11216576.0
resnet152/PUM/layer_120_type_0/Traces/trace_32,11316046.0
resnet152/PUM/layer_120_type_0/Traces/trace_8,44850204.0
resnet152/PUM/layer_120_type_0/Traces/trace_27,303837387.0
resnet152/PUM/layer_120_type_0/Traces/trace_37,313954956.0
resnet152/PUM/layer_120_type_0/Traces/trace_19,88742388.0
resnet152/PUM/layer_120_type_0/Traces/trace_30,354951688.0
resnet152/PUM/layer_120_type_0/Traces/trace_26,90456688.0
resnet152/PUM/layer_120_type_0/Traces/trace_7,179415656.0
resnet152/PUM/layer_120_type_0/Traces/trace_3,12919552.0
resnet152/PUM/layer_120_type_0/Traces/trace_1,25767920.0
resnet152/PUM/layer_120_type_0/Traces/trace_12,86759897.0
resnet152/PUM/layer_120_type_0/Traces/trace_25,12677720.0
resnet152/PUM/layer_120_type_0/Traces/trace_6,11316998.0
resnet152/PUM/layer_120_type_0/Traces/trace_36,177483124.0
resnet152/PUM/layer_120_type_0/Traces/trace_29,78497216.0
resnet152/PUM/layer_120_type_0/Traces/trace_17,39258016.0
resnet152/PUM/layer_120_type_0/Traces/trace_18,90436864.0
resnet152/PUM/layer_120_type_0/Traces/trace_9,25875472.0
resnet152/PUM/layer_120_type_0/Traces/trace_11,22428196.0
resnet152/PUM/layer_120_type_0/Traces/trace_31,347212292.0
resnet152/PUM/layer_120_type_0/Traces/trace_33,11216128.0
resnet152/PUM/layer_120_type_0/Traces/trace_28,43405341.0
resnet152/PUM/layer_120_type_0/Traces/trace_22,88720212.0
resnet152/PUM/layer_120_type_0/Traces/trace_2,45095064.0
resnet152/PUM/layer_120_type_0/Traces/trace_13,86781786.0
resnet152/PUM/layer_120_type_0/Traces/trace_23,86810682.0
resnet152/PUM/layer_120_type_0/Traces/trace_38,173534186.0
resnet152/PUM/layer_120_type_0/Traces/trace_4,10852058.0
resnet152/PUM/layer_120_type_0/Traces/trace_20,88727002.0
resnet152/PUM/layer_120_type_0/Traces/trace_35,45093720.0
resnet152/PUM/layer_97_type_0/Traces/trace_34,22616748.0
resnet152/PUM/layer_97_type_0/Traces/trace_10,38821524.0
resnet152/PUM/layer_97_type_0/Traces/trace_15,88720240.0
resnet152/PUM/layer_97_type_0/Traces/trace_14,180370960.0
resnet152/PUM/layer_97_type_0/Traces/trace_24,86781786.0
resnet152/PUM/layer_97_type_0/Traces/trace_5,90435408.0
resnet152/PUM/layer_97_type_0/Traces/trace_0,180865664.0
resnet152/PUM/layer_97_type_0/Traces/trace_39,11310390.0
resnet152/PUM/layer_97_type_0/Traces/trace_21,12885072.0
resnet152/PUM/layer_97_type_0/Traces/trace_16,18995438.0
resnet152/PUM/layer_97_type_0/Traces/trace_32,25837952.0
resnet152/PUM/layer_97_type_0/Traces/trace_8,12963882.0
resnet152/PUM/layer_97_type_0/Traces/trace_27,77659708.0
resnet152/PUM/layer_97_type_0/Traces/trace_37,22559320.0
resnet152/PUM/layer_97_type_0/Traces/trace_19,89695368.0
resnet152/PUM/layer_97_type_0/Traces/trace_30,11214588.0
resnet152/PUM/layer_97_type_0/Traces/trace_26,180866560.0
resnet152/PUM/layer_97_type_0/Traces/trace_7,45290476.0
resnet152/PUM/layer_97_type_0/Traces/trace_3,607472502.0
resnet152/PUM/layer_97_type_0/Traces/trace_1,86778174.0
resnet152/PUM/layer_97_type_0/Traces/trace_12,44849672.0
resnet152/PUM/layer_97_type_0/Traces/trace_25,88716516.0
resnet152/PUM/layer_97_type_0/Traces/trace_6,22186836.0
resnet152/PUM/layer_97_type_0/Traces/trace_36,11276916.0
resnet152/PUM/layer_97_type_0/Traces/trace_29,45221064.0
resnet152/PUM/layer_97_type_0/Traces/trace_17,177432164.0
resnet152/PUM/layer_97_type_0/Traces/trace_18,22425676.0
resnet152/PUM/layer_97_type_0/Traces/trace_9,45228344.0
resnet152/PUM/layer_97_type_0/Traces/trace_11,19417818.0
resnet152/PUM/layer_97_type_0/Traces/trace_31,22186836.0
resnet152/PUM/layer_97_type_0/Traces/trace_33,22548736.0
resnet152/PUM/layer_97_type_0/Traces/trace_28,303661918.0
resnet152/PUM/layer_97_type_0/Traces/trace_22,45232488.0
resnet152/PUM/layer_97_type_0/Traces/trace_2,179387096.0
resnet152/PUM/layer_97_type_0/Traces/trace_13,75964406.0
resnet152/PUM/layer_97_type_0/Traces/trace_23,22626380.0
resnet152/PUM/layer_97_type_0/Traces/trace_38,22656774.0
resnet152/PUM/layer_97_type_0/Traces/trace_4,10850721.0
resnet152/PUM/layer_97_type_0/Traces/trace_20,180368720.0
resnet152/PUM/layer_97_type_0/Traces/trace_35,177483124.0
resnet152/PUM/layer_83_type_0/Traces/trace_34,90559112.0
resnet152/PUM/layer_83_type_0/Traces/trace_10,135770312.0
resnet152/PUM/layer_83_type_0/Traces/trace_15,33762974.0
resnet152/PUM/layer_83_type_0/Traces/trace_14,203035720.0
resnet152/PUM/layer_83_type_0/Traces/trace_24,469271621.0
resnet152/PUM/layer_83_type_0/Traces/trace_5,135765896.0
resnet152/PUM/layer_83_type_0/Traces/trace_0,134053842.0
resnet152/PUM/layer_83_type_0/Traces/trace_39,38829854.0
resnet152/PUM/layer_83_type_0/Traces/trace_21,236320336.0
resnet152/PUM/layer_83_type_0/Traces/trace_16,134062896.0
resnet152/PUM/layer_83_type_0/Traces/trace_32,310533678.0
resnet152/PUM/layer_83_type_0/Traces/trace_8,90563032.0
resnet152/PUM/layer_83_type_0/Traces/trace_27,101888636.0
resnet152/PUM/layer_83_type_0/Traces/trace_37,33884952.0
resnet152/PUM/layer_83_type_0/Traces/trace_19,134056160.0
resnet152/PUM/layer_83_type_0/Traces/trace_30,67517760.0
resnet152/PUM/layer_83_type_0/Traces/trace_26,25875472.0
resnet152/PUM/layer_83_type_0/Traces/trace_7,156973852.0
resnet152/PUM/layer_83_type_0/Traces/trace_3,101523932.0
resnet152/PUM/layer_83_type_0/Traces/trace_1,472640826.0
resnet152/PUM/layer_83_type_0/Traces/trace_12,67763312.0
resnet152/PUM/layer_83_type_0/Traces/trace_25,118166328.0
resnet152/PUM/layer_83_type_0/Traces/trace_6,203776048.0
resnet152/PUM/layer_83_type_0/Traces/trace_36,44856392.0
resnet152/PUM/layer_83_type_0/Traces/trace_29,77651868.0
resnet152/PUM/layer_83_type_0/Traces/trace_17,156985416.0
resnet152/PUM/layer_83_type_0/Traces/trace_18,135041256.0
resnet152/PUM/layer_83_type_0/Traces/trace_9,472613722.0
resnet152/PUM/layer_83_type_0/Traces/trace_11,76606280.0
resnet152/PUM/layer_83_type_0/Traces/trace_31,268107090.0
resnet152/PUM/layer_83_type_0/Traces/trace_33,29339100.0
resnet152/PUM/layer_83_type_0/Traces/trace_28,45101056.0
resnet152/PUM/layer_83_type_0/Traces/trace_22,135526176.0
resnet152/PUM/layer_83_type_0/Traces/trace_2,180379920.0
resnet152/PUM/layer_83_type_0/Traces/trace_13,50762032.0
resnet152/PUM/layer_83_type_0/Traces/trace_23,135036622.0
resnet152/PUM/layer_83_type_0/Traces/trace_38,29112544.0
resnet152/PUM/layer_83_type_0/Traces/trace_4,134076040.0
resnet152/PUM/layer_83_type_0/Traces/trace_20,67521086.0
resnet152/PUM/layer_83_type_0/Traces/trace_35,45286668.0
resnet152/PUM/layer_78_type_0/Traces/trace_34,90431488.0
resnet152/PUM/layer_78_type_0/Traces/trace_10,151869179.0
resnet152/PUM/layer_78_type_0/Traces/trace_15,25628632.0
resnet152/PUM/layer_78_type_0/Traces/trace_14,39248608.0
resnet152/PUM/layer_78_type_0/Traces/trace_24,25769200.0
resnet152/PUM/layer_78_type_0/Traces/trace_5,44849672.0
resnet152/PUM/layer_78_type_0/Traces/trace_0,25895944.0
resnet152/PUM/layer_78_type_0/Traces/trace_39,39260172.0
resnet152/PUM/layer_78_type_0/Traces/trace_21,22181726.0
resnet152/PUM/layer_78_type_0/Traces/trace_16,11310390.0
resnet152/PUM/layer_78_type_0/Traces/trace_32,155319416.0
resnet152/PUM/layer_78_type_0/Traces/trace_8,78924300.0
resnet152/PUM/layer_78_type_0/Traces/trace_27,173534186.0
resnet152/PUM/layer_78_type_0/Traces/trace_37,180871936.0
resnet152/PUM/layer_78_type_0/Traces/trace_19,88727604.0
resnet152/PUM/layer_78_type_0/Traces/trace_30,310598358.0
resnet152/PUM/layer_78_type_0/Traces/trace_26,21695898.0
resnet152/PUM/layer_78_type_0/Traces/trace_7,173534186.0
resnet152/PUM/layer_78_type_0/Traces/trace_3,179392808.0
resnet152/PUM/layer_78_type_0/Traces/trace_1,22647142.0
resnet152/PUM/layer_78_type_0/Traces/trace_12,51261616.0
resnet152/PUM/layer_78_type_0/Traces/trace_25,43406580.0
resnet152/PUM/layer_78_type_0/Traces/trace_6,310604140.0
resnet152/PUM/layer_78_type_0/Traces/trace_36,22182202.0
resnet152/PUM/layer_78_type_0/Traces/trace_29,19417328.0
resnet152/PUM/layer_78_type_0/Traces/trace_17,19417818.0
resnet152/PUM/layer_78_type_0/Traces/trace_18,78503488.0
resnet152/PUM/layer_78_type_0/Traces/trace_9,19417328.0
resnet152/PUM/layer_78_type_0/Traces/trace_11,90195504.0
resnet152/PUM/layer_78_type_0/Traces/trace_31,75961515.0
resnet152/PUM/layer_78_type_0/Traces/trace_33,18992547.0
resnet152/PUM/layer_78_type_0/Traces/trace_28,39251744.0
resnet152/PUM/layer_78_type_0/Traces/trace_22,45097080.0
resnet152/PUM/layer_78_type_0/Traces/trace_2,9717582.0
resnet152/PUM/layer_78_type_0/Traces/trace_13,45299996.0
resnet152/PUM/layer_78_type_0/Traces/trace_23,77644028.0
resnet152/PUM/layer_78_type_0/Traces/trace_38,22553160.0
resnet152/PUM/layer_78_type_0/Traces/trace_4,75937750.0
resnet152/PUM/layer_78_type_0/Traces/trace_20,155258460.0
resnet152/PUM/layer_78_type_0/Traces/trace_35,89707828.0
resnet152/PUM/layer_40_type_0/Traces/trace_34,90191360.0
resnet152/PUM/layer_40_type_0/Traces/trace_10,179398520.0
resnet152/PUM/layer_40_type_0/Traces/trace_15,22620780.0
resnet152/PUM/layer_40_type_0/Traces/trace_14,10851645.0
resnet152/PUM/layer_40_type_0/Traces/trace_24,90435408.0
resnet152/PUM/layer_40_type_0/Traces/trace_5,179389000.0
resnet152/PUM/layer_40_type_0/Traces/trace_0,11332083.0
resnet152/PUM/layer_40_type_0/Traces/trace_39,88738692.0
resnet152/PUM/layer_40_type_0/Traces/trace_21,75922707.0
resnet152/PUM/layer_40_type_0/Traces/trace_16,45290476.0
resnet152/PUM/layer_40_type_0/Traces/trace_32,44370116.0
resnet152/PUM/layer_40_type_0/Traces/trace_8,12920496.0
resnet152/PUM/layer_40_type_0/Traces/trace_27,22548736.0
resnet152/PUM/layer_40_type_0/Traces/trace_37,44851912.0
resnet152/PUM/layer_40_type_0/Traces/trace_19,177432164.0
resnet152/PUM/layer_40_type_0/Traces/trace_30,89709480.0
resnet152/PUM/layer_40_type_0/Traces/trace_26,90437424.0
resnet152/PUM/layer_40_type_0/Traces/trace_7,354951688.0
resnet152/PUM/layer_40_type_0/Traces/trace_3,90194160.0
resnet152/PUM/layer_40_type_0/Traces/trace_1,86810269.0
resnet152/PUM/layer_40_type_0/Traces/trace_12,22182804.0
resnet152/PUM/layer_40_type_0/Traces/trace_25,155302070.0
resnet152/PUM/layer_40_type_0/Traces/trace_6,90443248.0
resnet152/PUM/layer_40_type_0/Traces/trace_36,180372192.0
resnet152/PUM/layer_40_type_0/Traces/trace_29,177428524.0
resnet152/PUM/layer_40_type_0/Traces/trace_17,157853696.0
resnet152/PUM/layer_40_type_0/Traces/trace_18,43391796.0
resnet152/PUM/layer_40_type_0/Traces/trace_9,75935643.0
resnet152/PUM/layer_40_type_0/Traces/trace_11,156980712.0
resnet152/PUM/layer_40_type_0/Traces/trace_31,90187160.0
resnet152/PUM/layer_40_type_0/Traces/trace_33,179389000.0
resnet152/PUM/layer_40_type_0/Traces/trace_28,607680556.0
resnet152/PUM/layer_40_type_0/Traces/trace_22,45290476.0
resnet152/PUM/layer_40_type_0/Traces/trace_2,313963384.0
resnet152/PUM/layer_40_type_0/Traces/trace_13,44850708.0
resnet152/PUM/layer_40_type_0/Traces/trace_23,180370960.0
resnet152/PUM/layer_40_type_0/Traces/trace_38,11094244.0
resnet152/PUM/layer_40_type_0/Traces/trace_4,43405341.0
resnet152/PUM/layer_40_type_0/Traces/trace_20,44854320.0
resnet152/PUM/layer_40_type_0/Traces/trace_35,43401729.0
resnet152/PUM/layer_68_type_0/Traces/trace_34,45299996.0
resnet152/PUM/layer_68_type_0/Traces/trace_10,135044462.0
resnet152/PUM/layer_68_type_0/Traces/trace_15,203772592.0
resnet152/PUM/layer_68_type_0/Traces/trace_14,313979064.0
resnet152/PUM/layer_68_type_0/Traces/trace_24,177483124.0
resnet152/PUM/layer_68_type_0/Traces/trace_5,134057000.0
resnet152/PUM/layer_68_type_0/Traces/trace_0,203774176.0
resnet152/PUM/layer_68_type_0/Traces/trace_39,117320693.0
resnet152/PUM/layer_68_type_0/Traces/trace_21,179398800.0
resnet152/PUM/layer_68_type_0/Traces/trace_16,303712878.0
resnet152/PUM/layer_68_type_0/Traces/trace_32,177446724.0
resnet152/PUM/layer_68_type_0/Traces/trace_8,134070192.0
resnet152/PUM/layer_68_type_0/Traces/trace_27,50765200.0
resnet152/PUM/layer_68_type_0/Traces/trace_37,178310918.0
resnet152/PUM/layer_68_type_0/Traces/trace_19,271051536.0
resnet152/PUM/layer_68_type_0/Traces/trace_30,77644028.0
resnet152/PUM/layer_68_type_0/Traces/trace_26,29547868.0
resnet152/PUM/layer_68_type_0/Traces/trace_7,33953496.0
resnet152/PUM/layer_68_type_0/Traces/trace_3,67763292.0
resnet152/PUM/layer_68_type_0/Traces/trace_1,39254880.0
resnet152/PUM/layer_68_type_0/Traces/trace_12,90192816.0
resnet152/PUM/layer_68_type_0/Traces/trace_25,178092740.0
resnet152/PUM/layer_68_type_0/Traces/trace_6,29332961.0
resnet152/PUM/layer_68_type_0/Traces/trace_36,67989326.0
resnet152/PUM/layer_68_type_0/Traces/trace_29,90188784.0
resnet152/PUM/layer_68_type_0/Traces/trace_17,101952116.0
resnet152/PUM/layer_68_type_0/Traces/trace_18,469271621.0
resnet152/PUM/layer_68_type_0/Traces/trace_9,67522224.0
resnet152/PUM/layer_68_type_0/Traces/trace_11,29336678.0
resnet152/PUM/layer_68_type_0/Traces/trace_31,938549024.0
resnet152/PUM/layer_68_type_0/Traces/trace_33,39264876.0
resnet152/PUM/layer_68_type_0/Traces/trace_28,29658489.0
resnet152/PUM/layer_68_type_0/Traces/trace_22,90564152.0
resnet152/PUM/layer_68_type_0/Traces/trace_2,49597644.0
resnet152/PUM/layer_68_type_0/Traces/trace_13,25383544.0
resnet152/PUM/layer_68_type_0/Traces/trace_23,101888308.0
resnet152/PUM/layer_68_type_0/Traces/trace_38,270069316.0
resnet152/PUM/layer_68_type_0/Traces/trace_4,203528960.0
resnet152/PUM/layer_68_type_0/Traces/trace_20,45097472.0
resnet152/PUM/layer_68_type_0/Traces/trace_35,710618543.0
resnet152/PUM/layer_19_type_0/Traces/trace_34,44859696.0
resnet152/PUM/layer_19_type_0/Traces/trace_10,89699344.0
resnet152/PUM/layer_19_type_0/Traces/trace_15,236308464.0
resnet152/PUM/layer_19_type_0/Traces/trace_14,44372496.0
resnet152/PUM/layer_19_type_0/Traces/trace_24,88744040.0
resnet152/PUM/layer_19_type_0/Traces/trace_5,67762608.0
resnet152/PUM/layer_19_type_0/Traces/trace_0,406102012.0
resnet152/PUM/layer_19_type_0/Traces/trace_39,155280216.0
resnet152/PUM/layer_19_type_0/Traces/trace_21,77671272.0
resnet152/PUM/layer_19_type_0/Traces/trace_16,270063048.0
resnet152/PUM/layer_19_type_0/Traces/trace_32,88728808.0
resnet152/PUM/layer_19_type_0/Traces/trace_8,118169170.0
resnet152/PUM/layer_19_type_0/Traces/trace_27,45298092.0
resnet152/PUM/layer_19_type_0/Traces/trace_37,177660616.0
resnet152/PUM/layer_19_type_0/Traces/trace_19,135540384.0
resnet152/PUM/layer_19_type_0/Traces/trace_30,135037112.0
resnet152/PUM/layer_19_type_0/Traces/trace_26,101957972.0
resnet152/PUM/layer_19_type_0/Traces/trace_7,67763288.0
resnet152/PUM/layer_19_type_0/Traces/trace_3,67768064.0
resnet152/PUM/layer_19_type_0/Traces/trace_1,177450000.0
resnet152/PUM/layer_19_type_0/Traces/trace_12,203530336.0
resnet152/PUM/layer_19_type_0/Traces/trace_25,101522016.0
resnet152/PUM/layer_19_type_0/Traces/trace_6,45100160.0
resnet152/PUM/layer_19_type_0/Traces/trace_36,33953532.0
resnet152/PUM/layer_19_type_0/Traces/trace_29,406080184.0
resnet152/PUM/layer_19_type_0/Traces/trace_17,67957340.0
resnet152/PUM/layer_19_type_0/Traces/trace_18,179410896.0
resnet152/PUM/layer_19_type_0/Traces/trace_9,607323836.0
resnet152/PUM/layer_19_type_0/Traces/trace_11,134080084.0
resnet152/PUM/layer_19_type_0/Traces/trace_31,33520080.0
resnet152/PUM/layer_19_type_0/Traces/trace_33,38721792.0
resnet152/PUM/layer_19_type_0/Traces/trace_28,25447424.0
resnet152/PUM/layer_19_type_0/Traces/trace_22,203783464.0
resnet152/PUM/layer_19_type_0/Traces/trace_2,67523470.0
resnet152/PUM/layer_19_type_0/Traces/trace_13,33761742.0
resnet152/PUM/layer_19_type_0/Traces/trace_23,22664166.0
resnet152/PUM/layer_19_type_0/Traces/trace_38,135773232.0
resnet152/PUM/layer_19_type_0/Traces/trace_4,90200320.0
resnet152/PUM/layer_19_type_0/Traces/trace_20,67767984.0
resnet152/PUM/layer_19_type_0/Traces/trace_35,135521568.0
resnet152/PUM/layer_80_type_0/Traces/trace_34,134070447.0
resnet152/PUM/layer_80_type_0/Traces/trace_10,101887324.0
resnet152/PUM/layer_80_type_0/Traces/trace_15,135043046.0
resnet152/PUM/layer_80_type_0/Traces/trace_14,101891260.0
resnet152/PUM/layer_80_type_0/Traces/trace_24,472627274.0
resnet152/PUM/layer_80_type_0/Traces/trace_5,270071284.0
resnet152/PUM/layer_80_type_0/Traces/trace_0,78492708.0
resnet152/PUM/layer_80_type_0/Traces/trace_39,90435408.0
resnet152/PUM/layer_80_type_0/Traces/trace_21,67518956.0
resnet152/PUM/layer_80_type_0/Traces/trace_16,29547868.0
resnet152/PUM/layer_80_type_0/Traces/trace_32,43399188.0
resnet152/PUM/layer_80_type_0/Traces/trace_8,67762920.0
